id,city,brand,prod_year,color,usage,body_cond,engine_cond,front_chassis,back_chassis,tpi,gearbox,price
wYQy1fpK,isfahan,peugeot20605,1385,silver,300000,whole_colored,healthy,colored,intact,7,manual,155000000
wYQGVGgH,isfahan,peugeot20605,1382,beige,259000,colored,healthy,intact,intact,5,manual,150000000
wYQ6D-g5,isfahan,peugeot20605,1393,white,31000,colored,healthy,intact,intact,1,manual,280000000
wYPSWiD6,isfahan,peugeot20605,1393,white,74000,minor_scratch,healthy,intact,intact,6,manual,272000000
wYPS2dKb,isfahan,peugeot20605,1389,white,225000,round_colored,healthy,,,1,manual,177000000
wYPGWcet,isfahan,peugeot20605,1399,white,35000,intact,healthy,intact,intact,11,manual,370000000
wYP-l3CW,isfahan,peugeot20605,1398,white,42000,intact,healthy,intact,intact,12,manual,380000000
wYPeQYIa,isfahan,peugeot20605,1396,blue,127000,intact,healthy,intact,intact,5,manual,290000000
wYPKA16C,isfahan,peugeot20605,1389,white,280000,collision_rep,healthy,intact,intact,6,manual,208000000
wYPOwhpc,isfahan,peugeot20605,1392,white,230000,colored,healthy,intact,intact,,manual,242000000
wYNGeC2W,isfahan,peugeot20605,1393,seashell,230000,intact,healthy,intact,intact,3,manual,265000000
wY-BlZA1,isfahan,peugeot20605,1397,white,115000,intact,healthy,intact,intact,5,manual,302000000
wYOmO1GP,isfahan,peugeot20605,1396,white,123000,colored,healthy,intact,intact,8,manual,285000000
wYOqzg0w,isfahan,peugeot20605,1394,white,180000,minor_scratch,healthy,intact,intact,5,manual,230000000
wYOaTGWz,isfahan,peugeot20605,1399,white,48000,intact,healthy,intact,intact,12,manual,380000000
wYN2_cHF,isfahan,peugeot20605,1397,white,100000,intact,healthy,intact,intact,10,manual,335000000
wYNCvqfs,isfahan,peugeot20605,1385,silver,304000,colored,,,,3,manual,155000000
wYN-KH4e,isfahan,peugeot20605,1394,white,85000,minor_scratch,healthy,intact,intact,7,manual,275000000
wY1x8UZz,isfahan,peugeot20605,1398,white,27000,minor_scratch,healthy,intact,intact,8,manual,325000000
wY2NKvTf,isfahan,peugeot20605,1383,dimgray,254000,round_colored,healthy,intact,intact,5,manual,145000000
wYNOKxjN,isfahan,peugeot20605,1394,white,139000,minor_scratch,healthy,intact,intact,8,manual,245000000
wYBSeRi8,isfahan,peugeot20605,1396,white,100000,colored,healthy,intact,intact,8,,280000000
wYMa1lBH,isfahan,peugeot20605,1397,white,100000,intact,healthy,intact,intact,6,manual,323000000
wYNWJin0,isfahan,peugeot20605,1390,ultramarine,167000,intact,healthy,intact,intact,12,manual,245000000
wYNy5uhF,isfahan,peugeot20605,1385,beige,351000,colored,healthy,intact,intact,12,manual,168000000
wYIeMzBK,isfahan,peugeot20605,1393,seashell,157000,intact,healthy,intact,intact,6,manual,256000000
wYMStmM6,isfahan,peugeot20605,1382,black,333000,round_colored,healthy,intact,intact,11,manual,120000000
wYMab_Rk,isfahan,peugeot20605,1395,white,83000,intact,healthy,intact,intact,2,manual,265000000
wYMmYtNK,isfahan,peugeot20605,1388,white,300000,round_colored,healthy,intact,intact,8,manual,168000000
wYMW4fJb,isfahan,peugeot20605,1390,white,340000,colored,healthy,intact,intact,3,manual,220000000
wYMy2QxM,isfahan,peugeot20605,1393,white,141000,minor_scratch,healthy,intact,intact,5,manual,258500000
wYJOSw6v,isfahan,peugeot20605,1386,silver,450000,colored,healthy,intact,intact,11,manual,175000000
wYMu0YI4,isfahan,peugeot20605,1396,white,160000,intact,healthy,intact,intact,2,manual,275000000
wYDatFeH,isfahan,peugeot20605,1392,white,200000,colored,,intact,intact,7,,225000000
wYLq2MNt,isfahan,peugeot20605,1396,white,97000,intact,healthy,intact,intact,4,manual,302000000
wYLqmej7,isfahan,peugeot20605,1394,white,200000,whole_colored,healthy,colored,intact,3,manual,195000000
wYLm1oLU,isfahan,peugeot20605,1394,white,110000,intact,healthy,intact,intact,8,manual,270000000
wYLOV6s5,isfahan,peugeot20605,1393,eggplant,133000,minor_scratch,healthy,intact,intact,3,manual,245000000
wYLWUBxO,isfahan,peugeot20605,1395,white,150000,intact,healthy,intact,intact,11,manual,285000000
wYLK06YC,isfahan,peugeot20605,1384,silver,270000,intact,healthy,intact,intact,12,manual,255000000
wYLuzYtj,isfahan,peugeot20605,1396,white,91000,intact,healthy,intact,intact,8,manual,310000000
wYLyCMyh,isfahan,peugeot20605,1397,white,60000,intact,healthy,intact,intact,1,,335000000
wYL6RWCD,isfahan,peugeot20605,1394,white,165000,minor_scratch,healthy,intact,intact,11,manual,248000000
wYLKR7Kq,isfahan,peugeot20605,1385,maroon,200000,round_colored,healthy,intact,intact,6,manual,167000000
wYL-QEJw,isfahan,peugeot20605,1395,seashell,134000,colored,healthy,intact,intact,5,manual,268000000
wYLeghOc,isfahan,peugeot20605,1395,eggplant,115000,intact,healthy,intact,intact,6,manual,245000000
wYLaABXk,isfahan,peugeot20605,1394,white,130000,minor_scratch,healthy,intact,intact,1,manual,270000000
wYKO_-Yg,isfahan,peugeot20605,1396,white,99000,accident,healthy,impact,intact,11,manual,265000000
wYK2lAHq,isfahan,peugeot20605,1396,white,122000,intact,healthy,intact,intact,10,manual,310000000
wYJGOO13,isfahan,peugeot20605,1399,white,20000,intact,healthy,intact,intact,3,manual,390000000
wYJitCAu,isfahan,peugeot20605,1395,white,160000,intact,healthy,intact,intact,11,manual,285000000
wYJatZH8,isfahan,peugeot20605,1396,white,102000,intact,healthy,intact,intact,3,manual,292000000
wYJuM25W,isfahan,peugeot20605,1398,white,79000,intact,healthy,intact,intact,10,manual,335000000
wYJebx-r,isfahan,peugeot20605,1397,white,74900,minor_scratch,healthy,intact,intact,12,manual,315000000
wYJunhNV,isfahan,peugeot20605,1396,black,100000,colored,healthy,intact,intact,6,manual,259000000
wYHSI5Pg,isfahan,peugeot20605,1384,dimgray,400000,round_colored,healthy,intact,intact,9,manual,170000000
wYHmkBaw,isfahan,peugeot20605,1395,white,85000,colored,healthy,intact,intact,2,manual,290000000
wY0FMApQ,isfahan,peugeot20605,1384,silver,175000,minor_scratch,healthy,intact,intact,2,manual,164000000
wYH-wrrP,isfahan,peugeot20605,1393,white,48000,intact,healthy,intact,intact,7,manual,290000000
wYHaQgT5,isfahan,peugeot20605,1397,white,40000,intact,healthy,intact,intact,8,manual,350000000
wYGKQFcw,isfahan,peugeot20605,1394,white,190000,colored,healthy,intact,intact,6,manual,245000000
wYFiMVCl,isfahan,peugeot20605,1396,white,110000,colored,healthy,,,10,manual,260000000
wYFaMx7r,isfahan,peugeot20605,1399,white,62134,intact,healthy,intact,intact,11,manual,362400000
wYF2TFy1,isfahan,peugeot20605,1395,white,135000,minor_scratch,,intact,intact,,,249000000
wYFuwKbv,isfahan,peugeot20605,1395,white,199000,round_colored,healthy,intact,intact,3,manual,233000000
wYECvT0L,isfahan,peugeot20605,1396,white,12000,colored,healthy,intact,intact,10,manual,285000000
wYEyqtBO,isfahan,peugeot20605,1394,white,170000,intact,healthy,,,4,manual,280000000
wYE6ZzaB,isfahan,peugeot20605,1399,white,66000,intact,healthy,intact,intact,7,manual,350000000
wYE6JOH7,isfahan,peugeot20605,1394,white,160000,intact,healthy,intact,intact,8,manual,255000000
wYT-S0VM,karaj,peugeot20602,1386,silver,400000,whole_colored,healthy,intact,intact,9,manual,128000000
wYT-yZ38,karaj,peugeot20602,1383,ashgray,400000,minor_scratch,healthy,intact,intact,8,manual,138000000
wYTuiQD0,karaj,peugeot20602,1398,white,50000,intact,healthy,intact,intact,2,manual,310000000
wYTaC96N,karaj,peugeot20602,1399,white,46000,colored,healthy,intact,intact,9,manual,328000000
wYTeSxji,karaj,peugeot20602,1393,wine,88000,minor_scratch,healthy,intact,intact,4,manual,245000000
wYTKiAM0,karaj,peugeot20602,1390,ashgray,196000,intact,healthy,intact,intact,9,manual,212000000
wYT6xtA6,karaj,peugeot20602,1398,white,100000,intact,healthy,intact,intact,12,manual,300000000
wYTuBRIq,karaj,peugeot20602,1387,white,200000,minor_scratch,healthy,intact,intact,12,manual,189000000
wYTahwFP,karaj,peugeot20602,1381,black,215000,round_colored,healthy,intact,intact,7,manual,120000000
wYTKBFY1,karaj,peugeot20602,1391,white,220000,colored,healthy,intact,intact,7,manual,213000000
wYTmQ9En,karaj,peugeot20602,1387,silver,287000,minor_scratch,healthy,intact,intact,3,manual,172000000
wYTuwny7,karaj,peugeot20602,1400,white,15000,intact,healthy,intact,intact,11,manual,343000000
wYTqwstx,karaj,peugeot20602,1394,dimgray,123000,intact,healthy,intact,intact,4,manual,225000000
wYTmgW57,karaj,peugeot20602,1398,white,100000,colored,healthy,impact,intact,6,manual,281000000
wYTiAdtf,karaj,peugeot20602,1397,white,100000,colored,healthy,intact,intact,3,manual,280000000
wYDm-NzZ,karaj,peugeot20602,1391,ashgray,186000,colored,healthy,intact,intact,3,manual,196000000
wYLOQFNy,karaj,peugeot20602,1382,seashell,60044,round_colored,healthy,intact,intact,8,manual,125000000
wYTCwAru,karaj,peugeot20602,1399,white,60000,intact,healthy,intact,intact,2,manual,325000000
wYS-fD3s,karaj,peugeot20602,1384,silver,400000,intact,healthy,intact,intact,4,manual,128000000
wYSqvqsR,karaj,peugeot20602,1389,ashgray,330000,colored,healthy,intact,intact,12,manual,175000000
wYSq_2PO,karaj,peugeot20602,1397,white,104000,intact,healthy,intact,intact,5,manual,292000000
wYSmfBlD,karaj,peugeot20602,1398,white,59000,minor_scratch,healthy,intact,intact,6,manual,305000000
wYSmvYVe,karaj,peugeot20602,1399,white,81700,intact,healthy,intact,impact,7,manual,305000000
wYSSPESq,karaj,peugeot20602,1385,ashgray,280000,round_colored,healthy,intact,intact,7,manual,137000000
wYAmIB_S,karaj,peugeot20602,1394,ashgray,109000,minor_scratch,healthy,intact,intact,12,manual,238000000
wYSqe9AJ,karaj,peugeot20602,1394,ashgray,200000,round_colored,healthy,intact,intact,4,,190000000
wYSq-p9X,karaj,peugeot20602,1399,white,43000,intact,healthy,intact,intact,6,manual,320000000
wYSKeTUD,karaj,peugeot20602,1398,seashell,65000,minor_scratch,,intact,intact,,,290000000
wYQeJb2q,karaj,peugeot20602,1383,silver,320000,round_colored,healthy,intact,intact,5,manual,115000000
wYJS6HAY,karaj,peugeot20602,1382,huntergreen,155000,intact,healthy,intact,intact,6,manual,116000000
wYSKdRWU,karaj,peugeot20602,1389,white,210000,minor_scratch,healthy,intact,intact,3,manual,190000000
wYS2syEM,karaj,peugeot20602,1397,white,23000,minor_scratch,healthy,intact,intact,6,manual,302000000
wYSeMedV,karaj,peugeot20602,1385,blue,290000,whole_colored,healthy,intact,intact,1,manual,133000000
wYS-LOwW,karaj,peugeot20602,1390,white,500000,round_colored,healthy,intact,intact,6,manual,150000000
wYSWaU9x,karaj,peugeot20602,1386,dimgray,286000,colored,healthy,intact,intact,12,manual,160000000
wYSSX6nj,karaj,peugeot20602,1382,silver,320000,minor_scratch,healthy,intact,intact,3,manual,113000000
wYSuV-uw,karaj,peugeot20602,1389,white,207000,round_colored,healthy,intact,impact,,manual,168000000
wYSmVzmn,karaj,peugeot20602,1398,ashgray,60000,intact,healthy,intact,intact,7,manual,305000000
wYSClZeq,karaj,peugeot20602,1397,white,70000,intact,healthy,intact,intact,8,manual,295000000
wYS6iYJK,karaj,peugeot20602,1399,white,28000,intact,healthy,intact,intact,4,manual,332000000
wYSazjo3,karaj,peugeot20602,1386,silver,247000,colored,healthy,intact,intact,5,manual,165000000
wYSODPi_,karaj,peugeot20602,1396,white,47000,colored,healthy,intact,intact,4,manual,275000000
wYSaiJIG,karaj,peugeot20602,1395,white,82600,minor_scratch,healthy,intact,intact,12,manual,268000000
wYSKCuxw,karaj,peugeot20602,1382,silver,49000,round_colored,healthy,intact,intact,3,manual,106000000
wYSihUCz,karaj,peugeot20602,1396,cerise,116000,intact,healthy,intact,intact,3,manual,272000000
wYSixbP3,karaj,peugeot20602,1398,white,47000,intact,healthy,intact,intact,8,manual,310000000
wYSOh2nT,karaj,peugeot20602,1381,white,260000,colored,healthy,intact,intact,9,,120000000
wYPW0xEs,karaj,peugeot20602,1384,ashgray,490000,minor_scratch,healthy,intact,intact,3,manual,127000000
wYSugJVX,karaj,peugeot20602,1396,white,75000,intact,healthy,intact,intact,8,manual,295000000
wYSiAhp9,karaj,peugeot20602,1394,white,89000,colored,healthy,intact,intact,2,manual,245000000
wYSGw-TT,karaj,peugeot20602,1400,blue,63000,intact,healthy,intact,intact,4,manual,332000000
wYR-fpZ1,karaj,peugeot20602,1384,ashgray,499000,round_colored,healthy,intact,intact,8,manual,140000000
wYR2_bE9,karaj,peugeot20602,1388,dimgray,280000,colored,healthy,intact,intact,5,manual,168000000
wYHqju34,karaj,peugeot20602,1396,white,60000,intact,healthy,intact,intact,10,manual,291500000
wYRufvZm,karaj,peugeot20602,1396,white,105000,colored,healthy,intact,intact,12,manual,275000000
wYR2u5sb,karaj,peugeot20602,1384,ashgray,500000,round_colored,healthy,impact,intact,2,manual,125000000
wYOmhIIK,karaj,peugeot20602,1396,white,98000,intact,healthy,intact,intact,3,manual,275000000
wY8hnUXB,karaj,peugeot20602,1396,ashgray,110000,intact,healthy,intact,intact,6,manual,270000000
wYRq9g8p,karaj,peugeot20602,1399,black,6850,intact,healthy,intact,intact,2,manual,330000000
wYRutfpG,karaj,peugeot20602,1396,cerise,116000,intact,healthy,intact,intact,4,manual,273000000
wYRu9K9w,karaj,peugeot20602,1397,silver,66000,colored,healthy,impact,intact,,,224000000
wYRiN3oY,karaj,peugeot20602,1399,white,48000,intact,healthy,intact,intact,4,manual,330000000
wYReNIoy,karaj,peugeot20602,1399,white,34000,colored,healthy,intact,intact,2,manual,320000000
wYR68c2C,karaj,peugeot20602,1400,white,29000,colored,healthy,intact,intact,9,manual,325000000
wYR-M45R,karaj,peugeot20602,1399,white,7700,intact,healthy,intact,intact,3,manual,333000000
wYRO8PXr,karaj,peugeot20602,1394,white,96000,,,,,,,215000000
wYRaM_dr,karaj,peugeot20602,1382,red,400000,whole_colored,healthy,intact,impact,3,manual,110000000
wYRGc_XO,karaj,peugeot20602,1383,black,260000,round_colored,healthy,intact,intact,10,manual,140000000
wYR27ojO,karaj,peugeot20602,1396,white,155000,minor_scratch,healthy,intact,intact,8,manual,270000000
wYuJjOt1,karaj,peugeot20602,1394,white,164000,minor_scratch,healthy,,intact,10,manual,210000000
wYEyEXU6,karaj,peugeot20602,1395,white,91000,intact,healthy,intact,intact,6,manual,270000000
wYR66uU9,karaj,peugeot20602,1399,ashgray,36000,intact,healthy,intact,intact,12,manual,330000000
wYRu7EBk,karaj,peugeot20602,1400,white,39000,colored,healthy,intact,intact,7,manual,325000000
wY9hdY3x,karaj,peugeot20602,1388,dimgray,160000,minor_scratch,healthy,intact,intact,6,manual,175000000
wYRCbGp2,karaj,peugeot20602,1401,white,0,intact,healthy,intact,intact,12,manual,367000000
wYQ-XFFz,karaj,peugeot20602,1401,white,0,intact,healthy,,,12,manual,365000000
wYRaKeF2,karaj,peugeot20602,1398,white,26000,intact,healthy,intact,intact,8,manual,315000000
wYR-Z661,karaj,peugeot20602,1396,blue,106000,intact,healthy,intact,intact,10,manual,255000000
wYRqZ8xP,karaj,peugeot20602,1383,black,300000,round_colored,healthy,intact,intact,6,manual,125000000
wYRm5MN4,karaj,peugeot20602,1386,silver,215000,round_colored,replaced,intact,intact,11,manual,155000000
wYRi50SE,karaj,peugeot20602,1398,white,60000,intact,healthy,intact,intact,11,manual,200000000
wYRa5ijg,karaj,peugeot20602,1396,white,117000,colored,healthy,intact,intact,10,manual,269000000
wYRWp6D9,karaj,peugeot20602,1399,white,40000,intact,healthy,intact,intact,11,manual,305000000
wYRS58Bm,karaj,peugeot20602,1383,silver,300000,whole_colored,healthy,intact,intact,12,manual,90000000
wYRO5wWe,karaj,peugeot20602,1385,ashgray,260000,minor_scratch,healthy,intact,intact,11,manual,148000000
wYQCo1AW,karaj,peugeot20602,1398,white,55000,colored,healthy,intact,intact,4,manual,268000000
wY4JuCIV,karaj,peugeot20602,1386,ashgray,230000,whole_colored,healthy,intact,intact,9,manual,125000000
wYH1s2AM,karaj,peugeot20602,1401,white,0,intact,healthy,intact,intact,12,manual,368000000
wYNm_Tpu,karaj,peugeot20602,1391,white,200000,round_colored,healthy,,,10,manual,169000000
wYRW2BkX,karaj,peugeot20602,1384,dimgray,370000,round_colored,healthy,impact,intact,10,manual,130000000
wYF6QyPA,karaj,peugeot20602,1388,white,248000,colored,healthy,intact,intact,10,manual,168000000
wYRmxpS0,karaj,peugeot20602,1383,blue,190000,minor_scratch,healthy,intact,intact,11,manual,145000000
wYN29YR9,karaj,peugeot20605,1393,purple,128000,minor_scratch,healthy,intact,intact,2,manual,242000000
wYTaRym0,karaj,peugeot20605,1390,white,270000,colored,healthy,intact,intact,3,manual,235000000
wY_pjZAv,karaj,peugeot20605,1393,green,145000,intact,healthy,intact,intact,8,manual,238000000
wYTKgfxE,karaj,peugeot20605,1395,white,133000,colored,healthy,,,12,manual,270000000
wYwJqeAa,karaj,peugeot20605,1397,ashgray,100000,intact,healthy,intact,intact,3,manual,305000000
wYLupEcW,karaj,peugeot20605,1398,white,100000,intact,healthy,intact,intact,12,manual,332000000
wYSCuPbk,karaj,peugeot20605,1392,ashgray,24000,intact,healthy,intact,intact,5,manual,111111111
wYSKOI7y,karaj,peugeot20605,1396,white,89000,colored,healthy,intact,intact,6,manual,265000000
wYN-8dgx,karaj,peugeot20605,1394,black,250000,intact,healthy,intact,intact,4,manual,218000000
wYO2NGFo,karaj,peugeot20605,1393,ashgray,150000,intact,healthy,intact,intact,6,manual,239000000
wYSqba25,karaj,peugeot20605,1384,dimgray,170000,intact,healthy,,,12,manual,160000000
wYSC1kJE,karaj,peugeot20605,1396,white,70000,colored,healthy,intact,intact,,manual,280000000
wYRmOIqG,karaj,peugeot20605,1383,white,270000,round_colored,healthy,intact,intact,10,manual,170000000
wYRicFqt,karaj,peugeot20605,1390,purple,173000,whole_colored,healthy,intact,intact,5,manual,190000000
wYR-rhTm,karaj,peugeot20605,1396,white,145000,colored,healthy,intact,intact,11,manual,269000000
wYRurGHf,karaj,peugeot20605,1394,white,145000,minor_scratch,,intact,intact,9,manual,260000000
wYQKqtmK,karaj,peugeot20605,1397,white,95000,intact,healthy,intact,intact,10,manual,325000000
wYROLL03,karaj,peugeot20605,1399,white,80000,minor_scratch,healthy,intact,intact,5,manual,365000000
wYRqatLg,karaj,peugeot20605,1384,silver,200000,round_colored,healthy,intact,intact,8,manual,154000000
wYNOgE9u,karaj,peugeot20605,1383,ashgray,380000,colored,healthy,intact,intact,,manual,145000000
wYRuYaMV,karaj,peugeot20605,1390,white,180000,intact,healthy,intact,intact,12,manual,236000000
wYRGZes6,karaj,peugeot20605,1389,black,270000,colored,healthy,intact,intact,6,manual,225000000
wYReIX6t,karaj,peugeot20605,1384,silver,300000,whole_colored,healthy,intact,intact,,manual,126000000
wYRuTegk,karaj,peugeot20605,1399,white,52000,intact,healthy,intact,intact,9,manual,385000000
wYQyOoQM,karaj,peugeot20605,1395,white,195000,collision_rep,healthy,intact,intact,1,manual,275000000
wYQmr_mt,karaj,peugeot20605,1397,white,67000,intact,healthy,intact,intact,10,manual,336000000
wYQqFEkE,karaj,peugeot20605,1392,white,128000,minor_scratch,healthy,intact,intact,6,manual,249000000
wYQ-0TgM,karaj,peugeot20605,1398,white,95000,intact,healthy,intact,intact,3,manual,305000000
wYQS0rSt,karaj,peugeot20605,1393,white,220000,round_colored,healthy,impact,intact,6,manual,195000000
wYQyjmcY,karaj,peugeot20605,1393,white,160000,colored,healthy,intact,intact,12,manual,240000000
wYQyyTVK,karaj,peugeot20605,1393,ashgray,200000,minor_scratch,needfix,intact,intact,3,manual,245000000
wYPyoN2K,karaj,peugeot20605,1397,white,108000,minor_scratch,healthy,intact,intact,6,manual,315000000
wYP-1dkn,karaj,peugeot20605,1395,seashell,125000,colored,healthy,intact,intact,8,manual,280000000
wYP2DYwE,karaj,peugeot20605,1397,white,66000,intact,healthy,intact,intact,3,manual,315000000
wYPOj-JE,karaj,peugeot20605,1393,white,185000,intact,healthy,intact,intact,12,manual,265000000
wYPqSfkx,karaj,peugeot20605,1392,white,180000,colored,healthy,intact,intact,6,manual,210000000
wYOGP-_S,karaj,peugeot20605,1396,white,162000,minor_scratch,healthy,intact,intact,2,manual,280000000
wYNW-3Mg,karaj,peugeot20605,1397,white,101000,colored,healthy,intact,intact,10,manual,248000000
wYOWR8ov,karaj,peugeot20605,1398,seashell,73000,intact,healthy,intact,intact,8,manual,345000000
wYNyvvus,karaj,peugeot20605,1388,white,150000,colored,healthy,intact,intact,8,manual,200000000
wYN2OS6f,karaj,peugeot20605,1393,white,180000,minor_scratch,healthy,intact,intact,2,manual,218000000
wYNKtuFs,karaj,peugeot20605,1399,white,53000,intact,healthy,intact,intact,11,manual,370000000
wYNe5WiL,karaj,peugeot20605,1393,white,200000,intact,healthy,intact,intact,12,manual,240000000
wYAyZMxH,karaj,peugeot20605,1393,white,200000,round_colored,healthy,impact,intact,8,manual,217000000
wYMqexVu,karaj,peugeot20605,1399,white,9700,intact,,,,11,,372000000
wYM-9CCv,karaj,peugeot20605,1399,white,43300,intact,healthy,intact,intact,10,manual,373000000
wYM6tsHQ,karaj,peugeot20605,1398,white,39000,colored,healthy,intact,intact,11,manual,280000000
wYM2r95L,karaj,peugeot20605,1398,white,44000,intact,healthy,intact,intact,6,manual,345000000
wYMS3_ym,karaj,peugeot20605,1383,silver,258000,colored,healthy,intact,impact,12,manual,165000000
wYMyj01q,karaj,peugeot20605,1395,white,153000,colored,healthy,,,,manual,248000000
wYMiyKce,karaj,peugeot20605,1399,white,24000,minor_scratch,healthy,intact,intact,12,manual,373000000
wYLepPXg,karaj,peugeot20605,1395,white,98000,intact,healthy,intact,intact,11,manual,268000000
wYLi1rHA,karaj,peugeot20605,1396,white,100000,minor_scratch,healthy,intact,intact,7,manual,300000000
wYLaVFQ2,karaj,peugeot20605,1394,ashgray,120000,colored,healthy,intact,intact,12,manual,220000000
wYLKUeRt,karaj,peugeot20605,1396,seashell,148000,colored,healthy,intact,intact,1,manual,267000000
wYLuTc48,karaj,peugeot20605,1383,silver,303000,colored,healthy,intact,intact,9,manual,150000000
wYLCkgPd,karaj,peugeot20605,1399,seashell,41000,intact,healthy,intact,intact,8,manual,378000000
wYLyTBq4,karaj,peugeot20605,1394,white,196000,intact,healthy,intact,intact,9,manual,255000000
wYLaiWNy,karaj,peugeot20605,1396,white,85000,intact,healthy,intact,impact,11,manual,265000000
wYK6vHkN,karaj,peugeot20605,1394,white,140000,colored,healthy,,,6,manual,214000000
wYKq-yN2,karaj,peugeot20605,1394,white,190000,intact,healthy,intact,intact,8,manual,258000000
wYKCNo45,karaj,peugeot20605,1399,white,40000,minor_scratch,healthy,intact,intact,10,manual,352000000
wYKO3_S9,karaj,peugeot20605,1396,white,91000,intact,healthy,intact,intact,6,manual,285000000
wYKCXRaf,karaj,peugeot20605,1396,dimgray,100000,round_colored,healthy,impact,intact,12,manual,225000000
wYKiEUyb,karaj,peugeot20605,1393,white,16000,colored,healthy,intact,intact,,manual,249000000
wYKOSli_,karaj,peugeot20605,1395,ashgray,164000,,,,,11,manual,245000000
wY_9-Bkp,karaj,peugeot20605,1393,dolphin,120000,intact,healthy,intact,intact,7,manual,240000000
wYKmximB,karaj,peugeot20605,1396,white,124000,minor_scratch,healthy,intact,intact,7,manual,283000000
wY4VD3pk,karaj,peugeot20605,1397,white,58000,intact,healthy,intact,intact,8,manual,335000000
wYJ6-5yX,karaj,peugeot20605,1397,white,31000,intact,,intact,intact,6,,335000000
wYJO-Fra,karaj,peugeot20605,1394,white,83000,minor_scratch,,intact,intact,6,manual,280000000
wYB-qPHG,karaj,peugeot20605,1391,white,120000,accident,healthy,,,8,manual,100000000
wYJ-K5SL,karaj,peugeot20605,1394,cerise,70000,intact,healthy,intact,intact,11,manual,270000000
wYJaxov-,karaj,peugeot20605,1399,white,55000,collision_rep,healthy,intact,intact,8,manual,340000000
wYI-Os1R,karaj,peugeot20605,1394,seashell,140000,intact,healthy,intact,intact,6,manual,255000000
wYIeegNu,karaj,peugeot20605,1395,white,90000,intact,healthy,intact,intact,9,manual,285000000
wYIOe_AE,karaj,peugeot20605,1393,white,98000,minor_scratch,healthy,intact,intact,11,manual,225000000
wYIq4zkI,karaj,peugeot20605,1383,silver,255000,round_colored,healthy,intact,impact,4,manual,139000000
wYIeI9mg,karaj,peugeot20605,1396,ashgray,94000,minor_scratch,healthy,intact,intact,9,manual,280000000
wYIOoQih,karaj,peugeot20605,1396,white,160000,intact,healthy,intact,intact,10,manual,277000000
wYIi2Hd2,karaj,peugeot20605,1393,white,210000,minor_scratch,healthy,intact,intact,10,manual,245000000
wYTuiiIK,shiraz,peugeot20602,1385,silver,150000,colored,healthy,,,12,manual,140000000
wYLCyi0H,shiraz,peugeot20602,1385,dolphin,310000,round_colored,healthy,intact,intact,,,139000000
wYT6Qy5I,shiraz,peugeot20602,1389,white,207000,colored,healthy,intact,intact,6,manual,175000000
wYTqgxcR,shiraz,peugeot20602,1398,white,56000,intact,healthy,intact,intact,4,manual,310000000
wYTOwoWs,shiraz,peugeot20602,1386,white,219328,intact,healthy,intact,intact,12,manual,171000000
wYTGAiq4,shiraz,peugeot20602,1389,seashell,30000,minor_scratch,healthy,intact,intact,5,manual,190000000
wYS-_GSr,shiraz,peugeot20602,1390,white,280000,colored,healthy,intact,intact,4,manual,203000000
wYN6fNpL,shiraz,peugeot20602,1397,white,97000,intact,healthy,intact,intact,8,manual,295000000
wYSy-nRC,shiraz,peugeot20602,1388,white,250000,round_colored,healthy,intact,intact,10,manual,172000000
wYSeOkRM,shiraz,peugeot20602,1389,white,300000,colored,healthy,intact,intact,9,manual,188000000
wYRmKZWQ,shiraz,peugeot20602,1386,silver,300000,colored,healthy,intact,intact,11,manual,143000000
wYS-tjMT,shiraz,peugeot20602,1384,silver,123698,round_colored,healthy,intact,intact,12,manual,115000000
wYuVU5b8,shiraz,peugeot20602,1385,silver,150000,round_colored,healthy,intact,intact,12,manual,142000000
wYSqd8az,shiraz,peugeot20602,1394,white,190000,intact,healthy,intact,intact,12,manual,255000000
wYSaN8m3,shiraz,peugeot20602,1399,white,49000,intact,healthy,intact,intact,7,manual,325000000
wYSK9dhv,shiraz,peugeot20602,1388,white,300000,colored,healthy,intact,intact,10,manual,187000000
wYSucDGZ,shiraz,peugeot20602,1391,seashell,200000,colored,healthy,intact,intact,1,manual,200000000
wYQ29dIH,shiraz,peugeot20602,1399,white,38000,intact,healthy,intact,intact,1,manual,330000000
wYS-V_UQ,shiraz,peugeot20602,1386,dolphin,200000,round_colored,healthy,intact,intact,6,manual,153000000
wYS6E48B,shiraz,peugeot20602,1399,white,18000,,,,,1,manual,330000000
wYSSzzf6,shiraz,peugeot20602,1401,white,8200,intact,healthy,intact,intact,4,manual,368000000
wYSSB3Ui,shiraz,peugeot20602,1384,silverblue,300000,minor_scratch,,intact,intact,,,135000000
wYSCx_20,shiraz,peugeot20602,1394,white,200000,minor_scratch,healthy,intact,intact,5,manual,239000000
wYRufje3,shiraz,peugeot20602,1396,seashell,72000,intact,healthy,intact,intact,5,manual,285000000
wYROPngA,shiraz,peugeot20602,1398,white,47000,colored,healthy,intact,intact,2,manual,260000000
wYR6OCsw,shiraz,peugeot20602,1389,white,185000,intact,healthy,intact,intact,12,manual,205000000
wYR-91p3,shiraz,peugeot20602,1397,white,87000,colored,healthy,intact,intact,1,manual,265000000
wYRaOL-m,shiraz,peugeot20602,1396,white,172000,minor_scratch,healthy,intact,intact,7,manual,250000000
wYRGuucO,shiraz,peugeot20602,1396,white,130000,colored,healthy,intact,intact,6,manual,272500000
